GEO_ID,snow depth,% below poverty,% civilian unemployed,% capita income,% no high school,% 65 older,% 17 younger,% household disability,% single parent household,% minority,% not well english,% multi unit,% mobile homes,% crowding,% no vehicle,% group quarters,historical requests,neighbor historical request,Lon,Lat,311_requests
360290168012,182.1927704,0.252252252,0.095717884,19104,0.112299465,0.160875161,0.154440154,0.303398058,0.1,0.888030888,0.117728532,0.197368421,0,0,0.400485437,0.068211068,0.28957529,0.145504116,327029,323073,4
360290043003,150.2210381,0,0.092592593,30884,0.146226415,0.105802048,0.180887372,0.071823204,1,0.802047782,0,0,0,0,0,0,0.365187713,0.17161439,331477,327133,4
360290031001,197.6192173,0.358251058,0.217241379,20896,0.425287356,0.163610719,0.365303244,0.4765625,0.505791506,0.909732017,0,0,0,0,0.40625,0,0.22425952,0.163114521,328233,322190,4
360290047011,150.2635779,0.466666667,0.161184211,26939,0.093306288,0,0.24057971,0.150134048,0.93373494,0.514492754,0.038709677,0,0,0,0.174262735,0,0.247826087,0.18690133,330855,327065,4
360290042002,168.0045586,0.239179954,0,29800,0.205729167,0.264236902,0.086560364,0.288732394,1,0.870159453,0,0,0,0,0.207746479,0,0.227790433,0.16419595,331022,325987,4
360290040032,157.2967301,0.332857143,0,12681,0.369606004,0.261428571,0.201428571,0.639344262,0.090909091,0.875714286,0.106481481,0.083870968,0,0.106557377,0.409836066,0.014285714,0.202857143,0.156432677,329551,325686,4
360290041003,171.937777,0.247191011,0.07480315,26736,0.121621622,0.200374532,0.191011236,0.351694915,1,0.861423221,0,0.117241379,0,0,0.411016949,0.009363296,0.191011236,0.227720569,331326,324920,4
360290045004,163.9508568,0.061320755,0.243902439,79023,0.153005464,0.422169811,0.136792453,0.238095238,0,0.150943396,0,0.320833333,0,0,0,0,0.339622642,0.148722228,329091,326833,4
360290014042,214.467423,0.339366516,0,13327,0.477011494,0.285067873,0.180995475,0.253424658,0,0.972850679,0,0.518404908,0,0,0.623287671,0,0.416289593,0.198779536,327426,320631,4
360290164002,237.6270468,0.101867572,0.091205212,40163,0.300952381,0.278438031,0,0.322751323,0,0.417657046,0.040747029,0.089641434,0,0.042328042,0.185185185,0.010186757,0.198641766,0.199045241,328198,319409,4
360290068022,189.0719523,0.076171875,0.066312997,49870,0,0.177734375,0.103515625,0.127388535,1,0.248046875,0,0.112565445,0,0,0.143312102,0,0.541015625,0.195661416,325735,321897,4
360290030001,211.08047,0.21415608,0,25159,0,0.130671506,0.303085299,0.216216216,0.741935484,0.77676951,0.035320088,0,0,0.069498069,0.108108108,0,0.279491833,0.217844077,332129,323001,4
360290019001,271.6401633,0.12289916,0,33697,0.16875,0.205882353,0.089285714,0.282692308,0,0.215336134,0,0,0,0,0.115384615,0,0.269957983,0.226554001,331272,318564,4
360290167003,264.9453273,0.489361702,0.076738609,21240,0.261029412,0.194848824,0.217245241,0.2593361,1,0.342665174,0.016,0.036231884,0,0,0.176348548,0,0.315789474,0.230171052,331577,319732,4
360290034004,183.9318204,0.25984252,0.069767442,31263,0.291891892,0.17847769,0.217847769,0.308510638,0.470588235,1,0,0.317460317,0,0,0.239361702,0,0.322834646,0.187907776,329531,323580,4
360290038003,193.1096483,0.43431221,0.099099099,23367,0.070588235,0.095744681,0.317629179,0.21942446,1,0.846504559,0,0.031358885,0,0,0.284172662,0.016717325,0.220364742,0.208356826,332227,323563,4
360290170003,169.9620039,0.361403509,0.427710843,17408,0,0.322807018,0.094736842,0.564102564,1,1,0,0,0,0,0.724358974,0,0.371929825,0.189719538,329469,324882,4
360290027043,216.3022296,0.540785498,0,7751,0.516666667,0,0.471299094,0.492537313,0.211538462,0.933534743,0.072555205,0,0,0.149253731,0.343283582,0,0.359516616,0.205558551,329618,321622,4
360290037003,195.429,0.450738916,0.116402116,17241,0.180851064,0.133004926,0.285714286,0.570588235,0.181034483,0.963054187,0,0,0,0,0.094117647,0,0.379310345,0.232019975,331441,324382,4
360290002004,280.143,0.10757315,0.029508197,23291,0.217948718,0.100688468,0.2616179,0.340425532,0.605263158,0.342512909,0,0,0.090725806,0,0.229787234,0,1.563683305,0.514790112,329858,316951,4
